customer_id,first_name,last_name,email,age,state,balance,signup_date
4555,Melissa,Lynn,ygonzalez@example.net,70,CA,32200.0,2024-09-23
4556,Joseph,Rogers,kimberlyerickson@example.net,45,TX,7066.57,2023-01-19
4557,Lisa,Brown,smithcourtney@example.com,31,IL,32611.87,2021-11-09
4558,Linda,Rodriguez,danny48@example.com,56,WA,20605.89,2024-08-04
4559,Steven,Knight,mharris@example.org,43,MA,16884.16,2025-12-12
4560,Andrew,Miller,jason57@example.net,38,TX,46856.1,2023-06-28
4561,Janice,Kennedy,melissajohnson@example.com,73,PA,47159.96,2024-12-22
4562,Kayla,Parks,,21,MA,19298.53,2021-10-10
4563,Richard,Rose,,40,CT,49181.63,2022-01-21
4564,Meghan,Lyons,pughcarol@example.org,37,TX,28753.46,2026-01-18
4565,Raymond,Davis,ashleyanderson@example.com,43,PA,20564.49,2023-12-10
4566,Michael,Newman,susan13@example.org,77,MA,43401.5,2024-02-15
4567,Savannah,Griffin,sabrina80@example.com,34,FL,15810.73,2024-07-11
4568,Katherine,Burton,xkirk@example.org,85,XX,33809.47,2026-01-24
4569,Lori,Adams,djohnson@example.net,26,NY,1073.3,2022-08-28
4570,Amanda,Brewer,rschmidt@example.net,24,CA,42630.05,2026-06-24
4571,Linda,Perez,steven65@example.net,58,CA,10150.35,2023-01-21
4572,Erika,Parrish,christine72@example.net,37,MA,15378.09,2021-12-02
4573,Alejandro,Wilson,gspencer@example.org,26,CA,31161.58,2025-08-04
4574,Kristi,Lara,john16@example.com,58,WA,45225.76,2025-05-09
4575,Mark,Weber,stacy40@example.net,75,FL,16931.04,2024-06-10
4576,Ashley,Stewart,andrewforbes@example.net,40,CT,15162.02,2021-10-19
4577,Connie,Watson,kirkmallory@example.org,38,PA,8162.84,2023-10-01
4578,Colleen,Brown,erik02@example.net,33,IL,45511.57,2026-05-16
4579,Dominique,Morales,jefferychung@example.org,70,PA,28083.2,2026-03-09
4580,Michael,Brandt,joseph03@example.org,78,CT,34498.19,2023-11-01
4581,Dawn,Wilson,joshua02@example.net,49,NY,33193.45,2023-12-12
4582,Sandra,Johnson,michelleburton@example.com,36,FL,4853.45,2022-09-15
4583,Angela,Morse,johnsondavid@example.org,23,PA,44011.59,2024-12-14
4584,Amanda,Lyons,imahoney@example.org,-10,TX,23844.0,2023-02-19
4585,Nancy,Casey,knightrenee@example.org,20,WA,34406.07,2026-03-07
4586,Michael,Schmidt,hrobinson@example.com,64,FL,29244.56,2023-11-07
4587,Makayla,Greene,brendafox@example.net,41,FL,44699.4,2022-05-20
4588,Mariah,Rivera,joel15@example.org,80,WA,17191.44,2024-04-23
4589,Todd,Heath,kathyberg@example.com,61,NY,44324.54,2026-04-17
4590,Melissa,Matthews,gordonjack@example.com,26,PA,6747.17,2023-06-17
4591,Stuart,Barnes,rogersmatthew@example.org,56,TX,-3832.48,2022-11-07
4592,Sharon,Martinez,nluna@example.com,32,MA,48078.76,2025-11-09
4593,Jose,Shaw,zgarcia@example.com,59,CT,35570.41,2021-09-15
4594,Jeanette,Phillips,brenda15@example.net,28,CA,30140.63,2021-10-13
4595,Ashley,Pena,richard40@example.org,81,NJ,31093.11,2026-03-22
4596,Anthony,Cantu,xlarson@example.com,71,PA,18260.8,2025-07-21
4597,Carolyn,Marsh,michealcook@example.net,50,MA,25671.14,2022-01-08
4598,Bryan,Sherman,elizabethgriffin@example.com,84,NJ,24480.45,2023-02-18
4599,Katrina,Hayes,rpeck@example.com,39,NJ,32470.26,2024-07-03
4600,Hector,Campbell,martinezwillie@example.org,57,CT,22446.55,2025-11-21
4601,Jill,Burnett,,73,CA,2022.79,2021-09-19
4602,Bryan,Mitchell,patricia94@example.net,76,NY,16645.94,2025-10-17
4603,Ashley,Mclaughlin,umosley@example.org,22,PA,43602.0,not-a-date
4604,David,Byrd,kristin71@example.org,19,WA,960.61,2023-04-13
4605,Brenda,Cooper,conradkimberly@example.com,66,MA,45226.74,2023-11-13
4606,Claire,Moody,yturner@example.org,66,TX,1799.16,2026-03-10
4607,Valerie,Henry,msanders@example.org,52,TX,16781.75,2026-05-05
4608,Lisa,Fry,joshuacrawford@example.net,83,TX,20359.75,2025-09-23
4609,Brian,Campbell,matthew34@example.com,61,PA,47145.31,2023-05-30
4610,Tabitha,Barron,sandra21@example.com,51,IL,9645.17,2026-08-05
4611,Stephanie,Alvarado,nathancordova@example.net,54,CT,4165.31,2024-01-19
4612,Tara,Duran,jhicks@example.net,75,NY,40273.76,2023-05-31
4613,Alan,Hinton,johnsonrobert@example.net,58,IL,44790.96,2021-11-19
4614,James,Wells,renee78@example.com,20,PA,40311.33,2025-06-18
4615,Clayton,Robbins,oaguilar@example.com,31,MA,3720.73,2024-05-30
4616,Paige,Osborne,monicabarnett@example.com,65,NY,7700.31,2021-10-23
4617,Barbara,Stuart,debbie01@example.org,48,NY,43184.52,2023-06-23
4618,Kristy,Arnold,davismike@example.org,19,NJ,36825.18,2022-07-01
4619,Evan,Mitchell,carrjames@example.net,61,WA,3519.14,2025-04-20
4620,Jasmine,Shepard,lsanchez@example.org,76,CA,39306.58,2022-07-22
4621,Aaron,Caldwell,amyfields@example.net,31,WA,6098.92,2022-06-24
4622,Diana,Crane,allisoncampbell@example.com,35,MA,45900.11,2024-03-25
4623,Karen,Gutierrez,preynolds@example.net,28,PA,4585.19,2026-01-16
4624,Nicole,Brock,stephenskerry@example.net,29,NJ,21648.47,2022-02-04
4625,Kelly,Newton,egraham@example.com,47,MA,2499.93,2022-05-18
4626,Lisa,Parker,scottdeborah@example.org,28,TX,16020.25,2025-06-19
4627,Kathy,Gill,crussell@example.net,85,MA,23802.21,2025-07-23
4628,Mark,Davis,twallace@example.com,43,FL,30272.89,2024-09-05
4629,Gary,Price,invalid-email,41,FL,14403.17,2023-07-21
4630,Chelsea,Mcgrath,john55@example.com,25,FL,9246.39,2023-08-25
4631,Desiree,Gonzalez,alejandro26@example.net,18,NY,8792.55,2025-06-05
4632,Melanie,Mcmillan,ladams@example.com,43,CT,7194.64,2023-08-02
4633,Elizabeth,Morton,benjamindavid@example.net,42,NY,35143.4,2022-07-17
4634,Don,Harrington,johnbarton@example.net,27,MA,9352.4,2026-07-04
4635,Debbie,Adams,dtaylor@example.org,59,MA,8121.18,2023-12-21
4636,Jerry,Mann,brian61@example.org,55,WA,20614.1,2024-03-16
4637,Travis,Turner,tyler30@example.com,54,MA,21326.17,2025-07-27
4638,Mark,Cruz,emma76@example.net,62,MA,26527.54,2025-09-24
4639,Sabrina,Pollard,jshaw@example.net,50,CT,37714.85,2021-08-22
4640,Olivia,Rogers,sabrinawalsh@example.com,26,NJ,3139.15,2024-11-21
4641,Jose,Scott,jason63@example.org,62,NJ,30992.27,2023-12-20
4642,Michael,Rodriguez,invalid-email,73,NY,33701.75,2022-07-09
4643,Bryan,Hernandez,dramos@example.net,75,NJ,48858.38,2022-02-17
4644,Miguel,Williams,christopher91@example.net,29,CA,29406.93,2026-06-28
4645,Michael,Raymond,ballardrobert@example.net,64,WA,33909.78,2022-02-20
4646,Jeffrey,Koch,brandon14@example.org,26,WA,13121.87,2026-03-13
4647,Marissa,Mckinney,anolan@example.net,58,FL,17905.63,2026-08-11
4648,Jacob,Burns,chandavid@example.org,79,CA,24984.75,2024-05-16
4649,Aaron,Williams,doyletravis@example.org,80,CA,27295.85,2023-06-14
4650,David,Miller,michael49@example.com,42,MA,29361.46,2023-06-11
4651,Carmen,Cook,thomaswarner@example.com,23,CA,20486.62,2024-09-18
4652,Ruben,Bernard,jason83@example.org,77,CA,46172.3,2023-03-12
4653,Michelle,Burton,vdennis@example.net,69,FL,43434.12,2023-06-19
4654,Jeffrey,Patterson,larsoneric@example.org,77,FL,7634.24,2022-03-05
4655,Andrea,Bryant,linda37@example.org,67,TX,47481.71,2023-01-17
4656,Sergio,Levy,bradleysanchez@example.net,35,CA,19072.87,2022-04-06
4657,Julian,Marsh,robertjenkins@example.com,37,TX,18285.5,2025-11-29
4658,Gregory,Harris,strongtammy@example.com,73,ZZ,7551.93,2024-03-08
4659,Robert,Thomas,vnguyen@example.org,41,MA,4742.31,2023-09-27
4660,Shelby,Shannon,richardsnow@example.net,68,FL,7494.99,2021-12-01
4661,Shawn,Edwards,smithsusan@example.net,61,MA,1084.03,2025-11-10
4662,Samantha,Leblanc,lwilliams@example.org,68,PA,-4654.05,2023-03-25
4663,Summer,Barton,,53,MA,9497.3,2023-11-25
4664,Hailey,Harris,teresadiaz@example.org,81,TX,21755.38,2024-07-03
4665,Jerome,Horton,alvingrimes@example.com,38,FL,48455.0,2024-04-12
4666,Jessica,Haynes,invalid-email,25,CA,48071.97,2025-09-20
4667,Peggy,Perkins,,26,CA,35301.21,2022-10-08
4668,Dylan,Thompson,robert85@example.net,55,PA,11757.62,2026-04-12
4669,Mark,Rodriguez,thomasaustin@example.org,81,MA,20817.27,2025-11-30
4670,Denise,Brown,amy05@example.org,19,CT,31575.43,2021-11-18
4671,Jeffrey,Mitchell,jennifer36@example.org,61,CT,34202.88,2025-06-14
4672,Adam,Olson,holly37@example.net,72,WA,6092.37,2025-12-26
4673,Aaron,Weiss,david43@example.com,34,IL,14094.86,2026-04-12
4674,Antonio,Lucas,hartmanalex@example.net,65,PA,18478.38,2022-12-24
4675,Bryan,Fuentes,jane92@example.net,78,NY,885.49,2026-02-15
4676,Mary,Walker,samanthaburton@example.net,65,TX,12305.49,2025-05-10
4677,Christopher,May,oscar17@example.com,59,MA,45507.31,2024-08-28
4678,Nicholas,Gomez,snyderjodi@example.net,58,FL,39340.31,2025-07-03
4679,John,Gallagher,pollardgina@example.net,61,WA,39690.9,2023-06-13
4680,Marcia,Miller,jobrien@example.org,42,PA,48273.7,2022-11-13
4681,Debra,Freeman,wandabennett@example.net,47,WA,30469.36,2024-02-17
4682,April,Reeves,jennifer06@example.com,49,FL,28164.9,2025-02-25
4683,Laurie,Phillips,maria59@example.org,20,CA,25548.02,2026-04-16
4684,Miguel,Smith,yphelps@example.com,30,TX,37509.62,2021-08-31
4685,Jose,White,harrisonnicole@example.com,59,NY,26461.78,2023-10-05
4686,Denise,Griffith,qrodriguez@example.org,77,WA,45021.53,2023-09-08
4687,Kathleen,Spence,efrench@example.org,52,NY,22474.25,2024-06-09
4688,William,Grimes,johnsoncatherine@example.org,250,CT,35595.38,2023-10-24
4689,Aaron,Banks,megan08@example.org,64,NJ,23687.35,2024-11-25
4690,Brandon,Brennan,victorsullivan@example.org,46,NJ,-2862.83,2024-04-08
4691,Melvin,Anthony,fmarshall@example.com,79,IL,7306.01,2025-07-23
4692,Christopher,Lambert,yanderson@example.net,52,ZZ,24234.89,2022-04-12
4693,Susan,Garcia,ronald96@example.com,58,WA,44160.68,2023-10-20
4694,Tamara,Cole,suzanne56@example.net,43,MA,47886.28,2025-08-16
4695,Gina,Mooney,edwardgomez@example.org,33,INVALID,36671.0,2026-06-27
4696,Micheal,Allen,urobles@example.net,42,IL,39942.42,2025-07-18
4697,Chelsea,Bell,crawforddaniel@example.com,54,MA,39535.47,2025-05-14
4698,Natasha,Sharp,mfowler@example.com,72,NJ,14908.85,2024-05-04
4699,Andrea,Simon,qacosta@example.net,44,PA,14805.17,2023-11-17
4700,Tina,Porter,nathanielmercer@example.net,21,TX,3935.48,2024-12-19
4701,Sierra,Pena,javier35@example.com,77,PA,22334.25,2024-08-27
4702,Brittany,Walton,michaelmejia@example.org,66,IL,7848.92,2024-09-09
4703,Bryan,James,ronald91@example.org,74,CA,5387.24,2023-07-17
4704,Travis,Ray,khayden@example.org,53,FL,13797.47,2022-09-08
4705,John,Johnson,sanchezangela@example.net,76,CT,8145.05,2022-09-19
4706,Manuel,Long,zacharyrojas@example.com,34,CA,47805.28,2023-07-03
4707,Joe,Cameron,rodneyjackson@example.org,33,NJ,43386.88,2024-08-15
4708,Joshua,Dunn,gking@example.org,79,CA,7087.64,2022-03-14
4709,Angelica,Powell,,66,IL,1273.26,2022-10-14
4710,Teresa,Owen,bethmiller@example.net,73,CA,19776.88,2023-12-07
4711,Ryan,Bullock,mcguireashley@example.com,59,WA,41803.67,2025-01-22
4712,Lisa,Gonzales,stewarttammy@example.net,22,CT,16200.71,2024-12-07
4713,Jenny,Norman,ellisjames@example.org,23,IL,2792.96,2024-12-23
4714,Jason,Davidson,michaelshaw@example.net,34,FL,3193.9,2022-01-05
4715,Hannah,Simpson,vincentdonald@example.com,26,PA,7578.5,2022-06-03
4716,Christine,Robertson,oscarmiles@example.com,84,PA,47006.14,2023-11-20
4717,Michael,Butler,james91@example.com,48,NY,37732.98,2024-04-23
4718,Pamela,Gibbs,drakeamanda@example.com,63,CA,4057.94,2021-09-18
4719,Ashley,Nelson,joseph10@example.net,61,NY,24622.79,2021-12-20
4720,Kevin,Hodge,mgreen@example.com,25,IL,20817.65,2023-01-09
4721,Brenda,Wilson,rodriguezalicia@example.org,68,PA,27404.88,2024-02-27
4722,Natalie,Mendez,lewiseric@example.net,29,MA,22424.91,2024-07-25
4723,Mike,Maddox,jason48@example.net,32,CT,11369.81,2022-01-07
4724,Christopher,Moran,wyattkevin@example.com,25,IL,1211.26,2023-08-11
4725,Dawn,Harrell,rmitchell@example.org,46,FL,2119.74,2023-07-22
4726,Kevin,Everett,justin20@example.org,46,MA,47498.3,2026-06-10
4727,Maria,Peterson,laura92@example.org,35,IL,15972.95,2024-12-13
4728,Ashley,Smith,potterjohn@example.com,67,TX,962.79,2022-10-11
4729,Paul,Gentry,marissa47@example.net,55,FL,1175.66,2021-11-17
4730,Ebony,Butler,sarafox@example.org,71,IL,3398.08,2021-11-21
4731,Belinda,Ayala,myersmatthew@example.org,43,WA,1800.28,2022-12-06
4732,Kathryn,Miller,aaronjackson@example.com,47,WA,24573.25,2024-10-18
4733,Tony,Ross,mrobertson@example.com,62,NY,29079.16,2023-10-24
4734,Elizabeth,Miller,joseph33@example.net,65,IL,44928.95,2022-08-14
4735,Philip,Simon,taylormatthew@example.net,39,TX,10638.92,2025-08-19
4736,Carlos,Conway,andrea79@example.org,18,WA,14070.86,2024-12-19
4737,Jessica,Dunn,padillagregory@example.com,65,IL,19420.99,2024-08-05
4738,George,Olsen,daycurtis@example.com,43,WA,12813.91,2022-06-07
4739,Brandi,Lawson,robertsjustin@example.org,43,CA,44896.41,2022-09-18
4740,William,Cox,lvalenzuela@example.org,68,NY,32523.13,2024-07-14
4741,Justin,Jackson,eric12@example.net,75,NJ,22277.17,2021-10-13
4742,Shannon,Wu,brettbarrera@example.net,83,TX,10229.5,2023-02-23
4743,Kyle,Montgomery,npowell@example.com,32,NJ,19372.6,2024-05-08
4744,Hannah,Thomas,sheilagreene@example.org,31,MA,10007.13,2024-12-10
4745,Stephen,Barnett,gentrylarry@example.com,56,MA,44332.61,2025-02-06
4746,Barbara,Ferrell,james21@example.net,56,CA,23188.99,2024-11-27
4747,Patricia,Garcia,holmesnicole@example.org,47,WA,44510.33,2022-02-21
4748,Richard,Rich,paigeyoung@example.org,50,MA,25554.97,2024-05-07
4749,Sarah,Dudley,dylanbarber@example.net,57,NJ,10821.18,2026-03-28
4750,Ralph,Bender,obass@example.org,41,CA,10317.63,2026-08-18
4751,Eric,Cooley,john42@example.org,67,CA,22894.22,2024-04-25
4752,Scott,Williams,bwells@example.com,68,WA,37692.93,2025-06-30
4753,Christine,Dennis,bbowman@example.net,80,FL,28041.49,2023-08-10
4754,Terry,Williams,,54,MA,3883.71,2021-10-30
4755,Debra,White,megan00@example.org,31,NJ,42634.07,2025-10-18
4756,Holly,Khan,melissa09@example.net,24,NJ,47339.36,2025-12-12
4757,Tammy,Thomas,ibrock@example.com,18,CT,22253.03,2023-01-06
4758,Ryan,Roberts,kimlisa@example.net,38,NY,2676.89,2024-08-05
4759,Jared,Thompson,wgoodwin@example.net,45,MA,48547.01,2025-03-14
4760,Beverly,Flores,jeffreysandoval@example.net,65,NY,13998.93,2022-06-24
4761,Sarah,Ray,qwong@example.net,20,CT,38522.18,not-a-date
4762,Mary,Dunn,,33,CT,7091.9,2026-03-24
4763,Joshua,Curtis,michaelsloan@example.net,76,MA,6016.25,2022-10-15
4764,Adriana,Guzman,chadmiller@example.com,21,FL,8729.06,2025-01-15
4765,Brittany,Craig,lucasedwards@example.com,32,NY,36240.45,2025-03-26
4766,Michael,Briggs,simpsonnicholas@example.net,76,WA,34745.93,2024-06-04
4767,Samantha,Barrera,donna99@example.com,52,CT,1127.95,2022-08-15
4768,Michael,Gray,abush@example.org,79,NY,36571.7,2025-06-23
4769,John,Michael,rhonda51@example.net,37,MA,3257.89,2025-07-16
4770,Jonathan,Ramirez,joshua22@example.com,130,NJ,1858.06,2024-07-18
4771,Matthew,Gonzalez,jeannewton@example.net,73,FL,20621.21,2021-12-19
4772,Kelly,Perkins,donnagomez@example.net,19,WA,44870.41,2025-02-25
4773,Sabrina,Johnson,vjimenez@example.org,26,CT,35495.09,2024-12-29
4774,Tiffany,Roman,wperez@example.com,79,MA,40097.05,2025-04-21
4775,Alejandro,Castaneda,kingtravis@example.com,21,CT,48159.48,2026-01-18
4776,Rebecca,Taylor,dennis78@example.com,42,MA,34483.76,2025-12-22
4777,Susan,Kaiser,nicolemckenzie@example.org,18,NJ,43676.04,2022-09-18
4778,Margaret,Rodriguez,alexanderolivia@example.net,73,IL,47607.32,2025-09-17
4779,Desiree,Hudson,,80,MA,35778.47,2023-11-06
4780,Evelyn,Curry,stephaniewilson@example.org,24,CT,18201.74,2023-11-03
4781,Logan,Perkins,katherinejimenez@example.org,65,FL,41035.71,2021-12-25
4782,Kevin,Skinner,johntravis@example.org,38,CA,32930.07,2026-08-13
4783,William,Martin,brianreynolds@example.com,65,IL,27038.35,2025-07-16
4784,Bonnie,Green,johnsonlisa@example.net,59,CA,20350.08,2022-02-09
4785,Laurie,Sanchez,invalid-email,69,CA,23374.21,2022-02-04
4786,Benjamin,Williams,masonkevin@example.net,62,CT,7381.66,2022-11-23
4787,Amy,West,aprilcompton@example.org,81,IL,20391.29,2023-10-03
4788,Andrea,Patel,isaiahbrown@example.net,73,NY,30107.59,2024-08-31
4789,Timothy,Melendez,clarkdavid@example.org,35,CA,46235.95,2023-01-12
4790,Dawn,Beck,jason34@example.com,77,FL,37685.17,2022-04-12
4791,Bradley,Ward,ballardkelly@example.com,39,NJ,17172.69,2021-08-22
4792,Alexander,Carter,davidrogers@example.com,36,WA,17082.49,2026-06-07
4793,Spencer,Turner,lekathleen@example.org,38,WA,6976.07,2025-01-20
4794,David,Hall,rodney72@example.net,44,TX,4087.17,2022-01-21
4795,Nicholas,Norman,despinoza@example.com,71,NY,49525.2,2023-10-01
4796,Jill,Hardin,robinsontimothy@example.net,23,IL,5190.77,2022-01-05
4797,Kristine,Obrien,patelaudrey@example.net,18,CT,46725.26,2023-11-30
4798,Cynthia,Martin,william30@example.com,39,MA,34200.53,2023-06-09
4799,Brenda,Flores,znoble@example.org,60,FL,5846.07,2024-11-09
4800,Kristy,Clayton,juanryan@example.net,65,IL,46846.4,2021-10-13
4801,Suzanne,Riley,umaxwell@example.net,84,INVALID,10953.57,2021-10-31
4802,Connie,Pope,nancy58@example.com,62,TX,34390.05,2024-09-24
4803,Rebecca,Rodriguez,john62@example.org,31,MA,32023.47,2023-06-10
4804,Joshua,Torres,katiesilva@example.com,76,XX,41717.46,2022-01-14
4805,Anna,King,uperez@example.com,42,NJ,44659.18,2026-02-11
4806,Alan,Rowland,estuart@example.com,82,NY,24760.15,2022-08-14
4807,Angelica,Ramirez,mcdanielmichael@example.net,27,CT,12091.67,2024-11-16
4808,Jennifer,Campos,joseph07@example.net,69,CT,41261.6,2025-03-04
4809,Erica,Bryant,dawnmerritt@example.org,30,MA,1175.28,2026-07-05
4810,Lauren,Farmer,yangstanley@example.org,21,CT,6053.78,2025-01-10
4811,Albert,Ramirez,troy11@example.org,41,NY,3351.09,2023-02-09
4812,Daniel,Wallace,amedina@example.com,75,NY,21095.88,2022-02-08
4813,Pam,Cisneros,andrea67@example.org,63,TX,528.42,2024-03-29
4814,Jonathan,Hill,smartinez@example.com,56,CA,19387.37,2025-10-01
4815,Susan,Brown,anna67@example.org,44,CT,21426.19,2022-03-17
4816,Alexis,Wilson,aowens@example.org,79,WA,29666.81,2022-11-04
4817,Mark,Frank,donna30@example.com,80,NJ,24999.74,2022-11-08
4818,Kyle,Bennett,kbarton@example.net,62,NJ,12789.11,2026-01-03
4819,Diane,Scott,fischerdanielle@example.org,78,TX,37645.9,2022-12-08
4820,Susan,Palmer,langscott@example.net,30,TX,34429.56,2026-01-09
4821,Vincent,Lawrence,joseskinner@example.org,62,FL,49731.92,2023-01-19
4822,Andrew,Wyatt,garciasarah@example.org,66,NJ,48138.41,2021-12-05
4823,William,Saunders,john31@example.com,29,FL,12607.82,2026-03-31
4824,Hannah,Ochoa,hicksdavid@example.com,29,NY,12269.48,2023-06-20
4825,Christopher,Montoya,smithjoseph@example.com,30,FL,18992.56,2022-12-26
4826,Jessica,Moore,eshaffer@example.com,61,MA,30180.44,2021-10-09
4827,Lisa,Ponce,jason25@example.org,78,XX,16143.63,2026-01-04
4828,Emily,Harris,underwoodjonathan@example.net,75,MA,30685.86,2021-12-18
4829,Brittany,Mora,bowmananthony@example.org,30,NJ,34191.19,2024-01-29
4830,John,Morales,brianjohnson@example.org,21,IL,22221.5,2022-07-07
4831,Tiffany,Parker,deborahcoleman@example.com,82,PA,23159.0,2024-11-25
4832,Sophia,Goodman,lisa84@example.net,67,INVALID,32685.12,2022-04-24
4833,Kimberly,Wilson,,24,CT,29283.05,2024-12-21
4834,Christine,Baldwin,,84,FL,8695.93,2022-01-21
4835,Joshua,Wilcox,jason58@example.org,75,CT,42677.75,2023-08-22
4836,David,Davidson,brian14@example.net,23,CT,30056.02,2024-07-14
4837,Melissa,Collins,whitejames@example.org,72,NY,34340.37,2023-05-15
4838,Mitchell,Hall,william35@example.net,27,MA,24107.31,2022-06-28
4839,April,Rogers,fstewart@example.net,49,NJ,19365.18,2024-12-17
4840,Christopher,Parks,xstokes@example.com,40,TX,-2939.57,2025-07-29
4841,Lynn,Barr,henry77@example.com,41,MA,17003.52,2024-01-17
4842,Justin,Browning,lbaker@example.org,81,MA,35691.4,2021-10-19
4843,Ronald,Roman,grahampaul@example.net,32,NY,8221.66,2026-01-01
4844,Sandra,Price,vmartinez@example.net,34,WA,28138.54,2023-12-02
4845,Linda,Lang,oford@example.net,74,FL,18333.78,2023-05-23
4846,Denise,Roberts,,73,NJ,35420.44,2022-03-28
4847,Norma,King,xmoore@example.com,65,IL,-446.43,2025-09-06
4848,Michael,Gonzalez,wwilliams@example.com,78,NJ,-952.96,2021-12-07
4849,Mary,Mendez,donaldchen@example.com,72,NY,3258.77,2023-12-23
4850,Scott,Thomas,michaelhurley@example.org,51,CA,23731.28,2025-03-02
4851,Kenneth,Martinez,invalid-email,82,MA,45330.81,2023-06-29
4852,Debra,Hall,john98@example.net,35,NY,1205.46,2022-12-04
4853,Joseph,Moore,eric36@example.org,29,WA,9339.54,2025-07-25
4854,Victor,Lozano,vswanson@example.com,43,FL,32993.1,2024-08-27
4855,Kaitlyn,Gomez,megan81@example.org,65,IL,13150.33,2023-11-16
4856,James,Rodriguez,erin27@example.net,26,PA,29106.03,2022-03-01
4857,Jeremy,Horn,rachel23@example.net,32,IL,1987.79,2026-06-17
4858,Phillip,Wade,thomasgarcia@example.com,43,ZZ,15017.16,2026-03-23
4859,Joseph,Johnson,tiffany46@example.com,68,NJ,18592.93,2024-12-13
4860,Cory,Martin,fhall@example.org,83,NJ,5637.63,2026-06-16
4861,Michael,Pace,amandamorrison@example.org,52,WA,26525.96,2024-01-07
4862,Debra,Shelton,briana28@example.net,56,PA,15976.46,2026-05-15
4863,Scott,Velazquez,yhenry@example.com,49,FL,40061.26,2022-07-18
4864,Colleen,Flores,jay37@example.org,42,FL,23913.77,2025-04-16
4865,Dean,Alexander,cathycarrillo@example.net,45,NY,8620.9,2022-07-26
4866,Mallory,Cooper,,27,PA,33354.12,2023-11-02
4867,Frederick,Scott,stephanie86@example.net,83,PA,43059.27,2024-12-18
4868,Patrick,Tyler,jay71@example.com,26,FL,25669.23,2026-02-23
4869,Thomas,Rodriguez,kellyadam@example.net,27,WA,8236.64,2024-06-06
4870,Cameron,Chavez,,70,CA,46880.43,2021-11-21
4871,Cindy,Skinner,ocole@example.org,51,TX,2983.65,2026-07-18
4872,Cheryl,Zhang,shelly48@example.com,73,NJ,43533.44,2021-11-21
4873,Tiffany,Moore,xsantiago@example.net,68,NJ,9630.28,2024-10-29
4874,Paula,Johnson,robertmoran@example.org,65,TX,22491.42,2024-09-01
4875,Thomas,Thompson,kmiller@example.org,46,PA,23968.29,2024-03-30
4876,Megan,Cantrell,hector95@example.net,83,TX,32302.05,2023-09-13
4877,Benjamin,Young,hesslisa@example.net,38,MA,29948.94,2024-03-18
4878,Steven,Bell,,54,FL,38654.96,2021-10-11
4879,Gary,Smith,bauermichelle@example.net,73,WA,1545.7,2023-01-18
4880,Carl,Rogers,stephanienavarro@example.org,26,IL,4242.13,2026-05-14
4881,Sarah,Williams,wsnyder@example.net,36,NJ,18476.06,2025-02-19
4882,Todd,Peterson,stefanie09@example.com,68,CT,23225.35,2024-07-04
4883,Collin,Rogers,christine72@example.org,61,CT,41816.22,2023-08-03
4884,Christy,Byrd,seanshaw@example.com,59,CT,42768.95,2022-02-25
4885,Rhonda,Roberts,benjaminmcguire@example.org,78,IL,24389.38,2024-11-20
4886,Joseph,Bates,fleminghaley@example.com,35,FL,16853.76,2022-05-13
4887,Tony,Hughes,sarahjacobs@example.org,80,INVALID,26636.96,2025-12-04
4888,Rebecca,Rodriguez,ccole@example.com,26,CT,31456.07,2024-05-30
4889,Erika,Powers,velliott@example.net,52,CT,29721.69,2026-02-15
4890,Stacey,Patel,enelson@example.org,47,CA,46340.99,2021-11-26
4891,Debbie,Pineda,bdavidson@example.com,59,MA,28300.75,2026-05-19
4892,William,Weber,umedina@example.org,62,CT,9592.33,2023-11-27
4893,Brian,Rasmussen,bailey16@example.net,60,IL,33805.01,2022-12-17
4894,Emma,Harper,saragreen@example.org,53,CT,29888.03,2026-07-26
4895,Samuel,Smith,csmith@example.com,42,WA,44527.52,2024-10-09
4896,James,Cooper,ybrooks@example.net,35,XX,9498.3,2022-07-10
4897,Ryan,Terry,katherinebass@example.org,64,IL,27645.16,2024-12-21
4898,Stacy,Moore,tamaraparsons@example.org,44,FL,29087.45,2022-05-03
4899,Pedro,Webb,vanessamoore@example.org,40,NY,36229.63,2021-08-27
4900,Angela,Peterson,kristin15@example.org,55,MA,10286.69,2022-05-05
4901,Kevin,Peterson,ajames@example.net,61,PA,44363.66,2024-04-30
4902,Jennifer,Smith,sabrina83@example.com,81,CA,12281.69,2024-11-24
4903,Brandon,Mckay,harrisrenee@example.org,79,CT,46624.2,2025-09-27
4904,Theresa,Underwood,mmorgan@example.org,76,IL,17069.97,2024-07-28
4905,Marcus,Oconnor,,50,WA,-2359.07,2025-08-24
4906,Lisa,Johnson,bsolis@example.org,33,TX,40655.73,2021-10-03
4907,Joseph,Bennett,kristin37@example.org,68,NJ,3327.32,2026-08-06
4908,Kristen,Quinn,blairdonna@example.com,50,INVALID,22738.03,2026-02-03
4909,Justin,Hughes,umiller@example.net,53,IL,28372.68,2025-10-05
4910,Rebecca,Allen,fkim@example.com,43,CT,2549.65,2026-02-03
4911,Jean,Marsh,stevensonjonathan@example.com,72,FL,29763.59,2025-10-19
4912,Samuel,Martinez,kellyryan@example.com,78,TX,19344.23,2023-03-03
4913,Joshua,Burns,nicole14@example.org,33,PA,9055.24,2025-04-06
4914,Cassandra,Mason,robertfletcher@example.net,64,NJ,2051.73,2024-06-28
4915,Christopher,Martin,jenniferjohnston@example.net,26,CT,5373.08,2025-10-21
